loop_run1_single_reading.thisRepN;loop_run1_single_reading.thisTrialN;loop_run1_single_reading.thisN;loop_run1_single_reading.thisIndex;loop_run2_single_nback.thisRepN;loop_run2_single_nback.thisTrialN;loop_run2_single_nback.thisN;loop_run2_single_nback.thisIndex;loop_dual_task_blocks.thisRepN;loop_dual_task_blocks.thisTrialN;loop_dual_task_blocks.thisN;loop_dual_task_blocks.thisIndex;TriggerCount;TriggerTime;colour;global_onset_time;onset_time_rel2trigger;target;nback_response;nback_RT;duration;text_nr;trial_nr;block_nr_exp;run_nr;block_nr_run;block_name;n-back_level;word;question;button_pressed;chosen_ans;ans_correct;participant;session;testing_mode;RT_per_rectangle_oneback_single;RT_per_rectangle_twoback_single;RT_per_letter_baseline;RT_per_letter_oneback_dual;RT_per_letter_twoback_dual;date;expName;psychopyVersion;frameRate
;;;;;;;;0;0;0;0;;;#88BA3F;2016.47381;539.931371;False;correct rejection;None;2417.525614;text_04;273;7;3;1;2back_dual_main_no_click;2;begann;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#88BA3F;2018.899503;542.357064;False;correct rejection;None;2370.204864;text_04;274;7;3;1;2back_dual_main_no_click;2;Jerry;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#F989A2;2021.272322;544.729883;False;correct rejection;None;2500;text_04;275;7;3;1;2back_dual_main_no_click;2;Robinson;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#D292F3;2023.777646;547.2352071;False;correct rejection;None;2123.308622;text_04;276;7;3;1;2back_dual_main_no_click;2;ab;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#D292F3;2025.911248;549.368809;False;correct rejection;None;2317.617244;text_04;277;7;3;1;2back_dual_main_no_click;2;1940;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#88BA3F;2028.24292;551.7004809;False;correct rejection;None;2382.204864;text_04;278;7;3;1;2back_dual_main_no_click;2;nicht;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#D292F3;2030.628616;554.0861771;True;hit;917.9310799;2323.617244;text_04;279;7;3;1;2back_dual_main_no_click;2;mehr;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#F989A2;2032.961367;556.4189279;False;correct rejection;None;2247.216992;text_04;280;7;3;1;2back_dual_main_no_click;2;für;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#88BA3F;2035.213935;558.6714959;False;correct rejection;None;2391.204864;text_04;281;7;3;1;2back_dual_main_no_click;2;Kane,;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#D292F3;2037.613258;561.0708189;False;correct rejection;None;2487.071201;text_04;282;7;3;1;2back_dual_main_no_click;2;sondern;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#F989A2;2040.10547;563.563031;False;correct rejection;None;2256.216992;text_04;283;7;3;1;2back_dual_main_no_click;2;für;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#2AB7EF;2042.371142;565.8287029;False;correct rejection;None;2259.216992;text_04;284;7;3;1;2back_dual_main_no_click;2;den;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#F989A2;2044.637545;568.0951061;True;hit;397.536993;2500;text_04;285;7;3;1;2back_dual_main_no_click;2;Comic-Verlag;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#2AB7EF;2047.143188;570.600749;True;miss;None;2456.525614;text_04;286;7;3;1;2back_dual_main_no_click;2;direkt;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#2AB7EF;2049.608706;573.066267;False;correct rejection;None;2156.308622;text_04;287;7;3;1;2back_dual_main_no_click;2;zu;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#88BA3F;2051.768017;575.2255781;False;correct rejection;None;2500;text_04;288;7;3;1;2back_dual_main_no_click;2;arbeiten.;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#F989A2;2054.273983;577.731544;False;correct rejection;None;2162.308622;text_04;289;7;3;1;2back_dual_main_no_click;2;In;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#88BA3F;2056.446563;579.904124;True;miss;None;2468.525614;text_04;290;7;3;1;2back_dual_main_no_click;2;dessen;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#2AB7EF;2058.925495;582.3830559;False;correct rejection;None;2471.525614;text_04;291;7;3;1;2back_dual_main_no_click;2;Studio;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#2AB7EF;2061.404607;584.8621681;False;correct rejection;None;2283.216992;text_04;292;7;3;1;2back_dual_main_no_click;2;saß;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#F989A2;2063.697116;587.1546769;False;correct rejection;None;2174.308622;text_04;293;7;3;1;2back_dual_main_no_click;2;er;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#D292F3;2065.883084;589.3406451;False;correct rejection;None;2500;text_04;294;7;3;1;2back_dual_main_no_click;2;zeitweise;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#F989A2;2068.388789;591.84635;True;hit;491.3179874;2433.204864;text_04;295;7;3;1;2back_dual_main_no_click;2;neben;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#2AB7EF;2070.828897;594.286458;False;correct rejection;None;2500;text_04;296;7;3;1;2back_dual_main_no_click;2;"Superman""""-Miterfinder";;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#88BA3F;2073.334027;596.7915881;False;correct rejection;None;2298.216992;text_04;297;7;3;1;2back_dual_main_no_click;2;Joe;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#D292F3;2075.639863;599.097424;False;correct rejection;None;2500;text_04;298;7;3;1;2back_dual_main_no_click;2;Shuster;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#88BA3F;2078.145429;601.6029899;True;miss;None;2192.308622;text_04;299;7;3;1;2back_dual_main_no_click;2;am;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;#D292F3;2080.345177;603.802738;True;miss;None;2500;text_04;300;7;3;1;2back_dual_main_no_click;2;Zeichentisch.;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;;2082.882373;1086.99702;;;;;text_04;;7;1;3;2back_dual_main_no_click;1;;Q1;NA;NA;False;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;;2092.9114;1097.026047;;;;;text_04;;7;1;3;2back_dual_main_no_click;1;;Q2;NA;NA;False;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;;2102.945706;1107.060353;;;;;text_04;;7;1;3;2back_dual_main_no_click;1;;Q3;3;c;True;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;1;2222.759614;#F989A2;2231.535325;8.77571106;False;correct rejection;None;1410.216992;text_07;1;8;4;1;2back_dual_main_no_click;2;Wer;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2232.958749;10.19913507;False;correct rejection;None;1604.525614;text_07;2;8;4;1;2back_dual_main_no_click;2;Angkor;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2234.570926;11.81131196;False;correct rejection;None;1557.204864;text_07;3;8;4;1;2back_dual_main_no_click;2;sagt,;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2236.143505;13.38389111;False;correct rejection;None;1560.204864;text_07;4;8;4;1;2back_dual_main_no_click;2;meint;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2237.715753;14.95613909;False;correct rejection;None;1380;text_07;5;8;4;1;2back_dual_main_no_click;2;in;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2239.102193;16.34257889;False;correct rejection;None;1425.216992;text_07;6;8;4;1;2back_dual_main_no_click;2;der;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2240.542102;17.78248811;False;correct rejection;None;1569.204864;text_07;7;8;4;1;2back_dual_main_no_click;2;Regel;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2242.114996;19.35538197;False;correct rejection;None;1622.525614;text_07;8;8;4;1;2back_dual_main_no_click;2;Angkor;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2243.740814;20.98119998;False;correct rejection;None;1513.617244;text_07;9;8;4;1;2back_dual_main_no_click;2;Wat.;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2245.260148;22.50053406;False;correct rejection;None;1437.216992;text_07;10;8;4;1;2back_dual_main_no_click;2;Die;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2246.713568;23.95395398;False;correct rejection;None;1710.925866;text_07;11;8;4;1;2back_dual_main_no_click;2;berühmte;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2248.433026;25.67341208;False;correct rejection;None;1825.834235;text_07;12;8;4;1;2back_dual_main_no_click;2;Tempelanlage;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2250.272237;27.51262307;False;correct rejection;None;1587.204864;text_07;13;8;4;1;2back_dual_main_no_click;2;wurde;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2251.871386;29.11177206;False;correct rejection;None;1781.513486;text_07;14;8;4;1;2back_dual_main_no_click;2;vermutlich;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2253.656776;30.89716196;True;miss;None;1452.216992;text_07;15;8;4;1;2back_dual_main_no_click;2;vor;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2255.123185;32.36357093;False;correct rejection;None;1596.204864;text_07;16;8;4;1;2back_dual_main_no_click;2;knapp;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2256.723221;33.96360707;True;hit;983.76894;1458.216992;text_07;17;8;4;1;2back_dual_main_no_click;2;900;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2258.189207;35.42959309;False;correct rejection;None;1652.525614;text_07;18;8;4;1;2back_dual_main_no_click;2;Jahren;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2259.854685;37.09507108;False;correct rejection;None;1380;text_07;19;8;4;1;2back_dual_main_no_click;2;in;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2261.240915;38.48130107;False;correct rejection;None;1467.216992;text_07;20;8;4;1;2back_dual_main_no_click;2;den;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2262.720448;39.96083403;False;correct rejection;None;1773.433983;text_07;21;8;4;1;2back_dual_main_no_click;2;Dschungel;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2264.506809;41.74719501;False;correct rejection;None;1831.819095;text_07;22;8;4;1;2back_dual_main_no_click;2;Kambodschas;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2266.345773;43.58615899;True;hit;811.0909462;1710.071201;text_07;23;8;4;1;2back_dual_main_no_click;2;gebaut.;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2268.065291;45.30567694;False;correct rejection;None;1558.617244;text_07;24;8;4;1;2back_dual_main_no_click;2;Seit;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2269.637802;46.87818789;False;correct rejection;None;1561.617244;text_07;25;8;4;1;2back_dual_main_no_click;2;mehr;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2271.210839;48.45122504;False;correct rejection;None;1485.216992;text_07;26;8;4;1;2back_dual_main_no_click;2;als;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2272.703551;49.94393706;False;correct rejection;None;1722.071201;text_07;27;8;4;1;2back_dual_main_no_click;2;hundert;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2274.436238;51.67662406;False;correct rejection;None;1682.525614;text_07;28;8;4;1;2back_dual_main_no_click;2;Jahren;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2276.128899;53.36928511;True;miss;None;1494.216992;text_07;29;8;4;1;2back_dual_main_no_click;2;hat;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2277.63497;54.87535596;True;miss;None;1576.617244;text_07;30;8;4;1;2back_dual_main_no_click;2;sich;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2279.22114;56.46152592;False;correct rejection;None;1500.216992;text_07;31;8;4;1;2back_dual_main_no_click;2;die;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2280.727667;57.9680531;True;miss;None;1885.834235;text_07;32;8;4;1;2back_dual_main_no_click;2;Wissenschaft;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2282.619958;59.86034393;False;correct rejection;None;1506.216992;text_07;33;8;4;1;2back_dual_main_no_click;2;auf;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2284.139307;61.37969303;False;correct rejection;None;1509.216992;text_07;34;8;4;1;2back_dual_main_no_click;2;die;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2285.660106;62.90049195;False;correct rejection;None;1782.925866;text_07;35;8;4;1;2back_dual_main_no_click;2;riesigen;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2287.458516;64.69890189;False;correct rejection;None;1919.926023;text_07;36;8;4;1;2back_dual_main_no_click;2;Tempelanlagen;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2289.391033;66.63141894;False;correct rejection;None;1518.216992;text_07;37;8;4;1;2back_dual_main_no_click;2;und;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2290.923648;68.16403389;True;miss;None;1600.617244;text_07;38;8;4;1;2back_dual_main_no_click;2;ihre;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2292.537216;69.77760196;True;miss;None;1882.819095;text_07;39;8;4;1;2back_dual_main_no_click;2;Inschriften;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2294.429912;71.6702981;True;miss;None;1931.926023;text_07;40;8;4;1;2back_dual_main_no_click;2;konzentriert.;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2296.37548;73.61586595;False;correct rejection;None;1530.216992;text_07;41;8;4;1;2back_dual_main_no_click;2;Für;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2297.907843;75.14822912;False;correct rejection;None;1533.216992;text_07;42;8;4;1;2back_dual_main_no_click;2;die;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2299.454903;76.6952889;True;miss;None;1894.819095;text_07;43;8;4;1;2back_dual_main_no_click;2;Lebensweise;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2301.359962;78.600348;False;correct rejection;None;1539.216992;text_07;44;8;4;1;2back_dual_main_no_click;2;der;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2302.906746;80.14713192;False;correct rejection;None;1812.925866;text_07;45;8;4;1;2back_dual_main_no_click;2;Bewohner;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#88BA3F;2304.732082;81.9724679;True;hit;917.9639816;1545.216992;text_07;46;8;4;1;2back_dual_main_no_click;2;der;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2306.291716;83.53210211;False;correct rejection;None;1739.525614;text_07;47;8;4;1;2back_dual_main_no_click;2;Region;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2308.037581;85.27796698;False;correct rejection;None;1551.216992;text_07;48;8;4;1;2back_dual_main_no_click;2;hat;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2309.597068;86.83745408;True;hit;744.5731163;1633.617244;text_07;49;8;4;1;2back_dual_main_no_click;2;sich;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#D292F3;2311.236669;88.47705507;False;correct rejection;None;1827.925866;text_07;50;8;4;1;2back_dual_main_no_click;2;hingegen;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2313.075844;90.31623006;False;correct rejection;None;1639.617244;text_07;51;8;4;1;2back_dual_main_no_click;2;kaum;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#2AB7EF;2314.729592;91.96997809;False;correct rejection;None;1754.525614;text_07;52;8;4;1;2back_dual_main_no_click;2;jemand;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;;;;;1;0;1;0;;;#F989A2;2316.488227;93.7286129;False;correct rejection;None;1970.926023;text_07;53;8;4;1;2back_dual_main_no_click;2;interessiert.;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
