loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,#2AB7EF,1141.7541589736938,196.5588710308075,None,None,None,1159.452479065786,text_07,169,1,1,1,Reading_Baseline_main_no_click,None,"Teller,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1142.927118062973,197.73183012008667,None,None,None,1159.452479065786,text_07,170,1,1,1,Reading_Baseline_main_no_click,None,sondern,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1144.099837064743,198.9045491218567,None,None,None,1050.3274004183786,text_07,171,1,1,1,Reading_Baseline_main_no_click,None,auch,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1145.1529250144958,199.9576370716095,None,None,None,1093.8403929246497,text_07,172,1,1,1,Reading_Baseline_main_no_click,None,einen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1146.2594270706177,201.06413912773132,None,None,None,1159.452479065786,text_07,173,1,1,1,Reading_Baseline_main_no_click,None,enormen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1147.4322249889374,202.23693704605103,None,None,None,1208.4587925805629,text_07,174,1,1,1,Reading_Baseline_main_no_click,None,Reichtum.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1148.6449790000916,203.4496910572052,None,None,None,994.2293962902814,text_07,175,1,1,1,Reading_Baseline_main_no_click,None,Die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1149.6447830200195,204.44949507713318,None,None,None,1093.8403929246497,text_07,176,1,1,1,Reading_Baseline_main_no_click,None,Stadt,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1150.7511730194092,205.55588507652283,None,None,None,1093.8403929246497,text_07,177,1,1,1,Reading_Baseline_main_no_click,None,umgab,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1151.857295036316,206.66200709342957,None,None,None,994.2293962902814,text_07,178,1,1,1,Reading_Baseline_main_no_click,None,ein,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1152.857747077942,207.66245913505554,None,None,None,1185.491100627568,text_07,179,1,1,1,Reading_Baseline_main_no_click,None,riesiges,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1154.0568499565125,208.8615620136261,None,None,None,1185.491100627568,text_07,180,1,1,1,Reading_Baseline_main_no_click,None,Geflecht,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1155.2559878826141,210.06069993972778,None,None,None,994.2293962902814,text_07,181,1,1,1,Reading_Baseline_main_no_click,None,aus,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1156.256567955017,211.06128001213074,None,None,None,1159.452479065786,text_07,182,1,1,1,Reading_Baseline_main_no_click,None,"Äckern,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1157.4296479225159,212.23435997962952,None,None,None,1159.452479065786,text_07,183,1,1,1,Reading_Baseline_main_no_click,None,Häusern,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1158.6016249656677,213.40633702278137,None,None,None,994.2293962902814,text_07,184,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1159.6013190746307,214.40603113174438,None,None,None,1093.8403929246497,text_07,185,1,1,1,Reading_Baseline_main_no_click,None,"Seen,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1160.7073390483856,215.51205110549927,None,None,None,994.2293962902814,text_07,186,1,1,1,Reading_Baseline_main_no_click,None,das,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1161.70725107193,216.51196312904358,None,None,None,1050.3274004183786,text_07,187,1,1,1,Reading_Baseline_main_no_click,None,sich,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1162.760293006897,217.56500506401062,None,None,None,1050.3274004183786,text_07,188,1,1,1,Reading_Baseline_main_no_click,None,über,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1163.8135149478912,218.61822700500488,None,None,None,1229.004093133839,text_07,189,1,1,1,Reading_Baseline_main_no_click,None,mindestens,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1165.052717924118,219.8574299812317,None,None,None,1159.452479065786,text_07,190,1,1,1,Reading_Baseline_main_no_click,None,tausend,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1166.2266149520874,221.03132700920105,None,None,None,1320.6548008367572,text_07,191,1,1,1,Reading_Baseline_main_no_click,None,Quadratkilometer,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1167.558814048767,222.36352610588074,None,None,None,1247.5895781956824,text_07,192,1,1,1,Reading_Baseline_main_no_click,None,erstreckte.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1168.811250925064,223.61596298217773,None,None,None,994.2293962902814,text_07,193,1,1,1,Reading_Baseline_main_no_click,None,Auf,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1169.8111908435822,224.6159029006958,None,None,None,1129.3930964994706,text_07,194,1,1,1,Reading_Baseline_main_no_click,None,dieser,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1170.944354057312,225.74906611442566,None,None,None,1129.3930964994706,text_07,195,1,1,1,Reading_Baseline_main_no_click,None,Fläche,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1172.076900959015,226.88161301612854,None,None,None,1050.3274004183786,text_07,196,1,1,1,Reading_Baseline_main_no_click,None,gibt,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1173.1297919750214,227.934504032135,None,None,None,975.0,text_07,197,1,1,1,Reading_Baseline_main_no_click,None,es,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1174.116026878357,228.92073893547058,None,None,None,1050.3274004183786,text_07,198,1,1,1,Reading_Baseline_main_no_click,None,kaum,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1175.169128894806,229.97384095191956,None,None,None,1093.8403929246497,text_07,199,1,1,1,Reading_Baseline_main_no_click,None,einen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1176.2760338783264,231.08074593544006,None,None,None,1129.3930964994706,text_07,200,1,1,1,Reading_Baseline_main_no_click,None,"Fleck,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1177.4083909988403,232.21310305595398,None,None,None,994.2293962902814,text_07,201,1,1,1,Reading_Baseline_main_no_click,None,der,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1178.4082510471344,233.21296310424805,None,None,None,1093.8403929246497,text_07,202,1,1,1,Reading_Baseline_main_no_click,None,nicht,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1179.514809846878,234.3195219039917,None,None,None,1159.452479065786,text_07,203,1,1,1,Reading_Baseline_main_no_click,None,genutzt,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1180.6874129772186,235.49212503433228,None,None,None,1129.3930964994706,text_07,204,1,1,1,Reading_Baseline_main_no_click,None,worden,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1181.8202090263367,236.62492108345032,None,None,None,1050.3274004183786,text_07,205,1,1,1,Reading_Baseline_main_no_click,None,ist.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1182.873121023178,237.67783308029175,None,None,None,994.2293962902814,text_07,206,1,1,1,Reading_Baseline_main_no_click,None,Das,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1183.8734679222107,238.67817997932434,None,None,None,1320.6548008367572,text_07,207,1,1,1,Reading_Baseline_main_no_click,None,Bewässerungsnetz,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1185.2056879997253,240.010400056839,None,None,None,994.2293962902814,text_07,208,1,1,1,Reading_Baseline_main_no_click,None,war,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1186.2054650783539,241.01017713546753,None,None,None,1093.8403929246497,text_07,209,1,1,1,Reading_Baseline_main_no_click,None,sogar,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1187.3118679523468,242.11658000946045,None,None,None,1050.3274004183786,text_07,210,1,1,1,Reading_Baseline_main_no_click,None,dazu,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1188.3646428585052,243.1693549156189,None,None,None,1208.4587925805629,text_07,211,1,1,1,Reading_Baseline_main_no_click,None,"geeignet,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1189.5772519111633,244.38196396827698,None,None,None,994.2293962902814,text_07,212,1,1,1,Reading_Baseline_main_no_click,None,den,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1190.5771460533142,245.38185811042786,None,None,None,1208.4587925805629,text_07,213,1,1,1,Reading_Baseline_main_no_click,None,Reisanbau,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1191.789988040924,246.59470009803772,None,None,None,975.0,text_07,214,1,1,1,Reading_Baseline_main_no_click,None,zu,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1192.7767000198364,247.58141207695007,None,None,None,1185.491100627568,text_07,215,1,1,1,Reading_Baseline_main_no_click,None,stärken.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1193.9761459827423,248.78085803985596,None,None,None,994.2293962902814,text_07,216,1,1,1,Reading_Baseline_main_no_click,None,Für,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1194.9755370616913,249.78024911880493,None,None,None,994.2293962902814,text_07,217,1,1,1,Reading_Baseline_main_no_click,None,den,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1195.9735119342804,250.77822399139404,None,None,None,1093.8403929246497,text_07,218,1,1,1,Reading_Baseline_main_no_click,None,Anbau,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1197.079663991928,251.88437604904175,None,None,None,994.2293962902814,text_07,219,1,1,1,Reading_Baseline_main_no_click,None,von,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1198.0795278549194,252.88423991203308,None,None,None,1050.3274004183786,text_07,220,1,1,1,Reading_Baseline_main_no_click,None,Reis,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1199.132672071457,253.93738412857056,None,None,None,1159.452479065786,text_07,221,1,1,1,Reading_Baseline_main_no_click,None,braucht,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1200.3052899837494,255.11000204086304,None,None,None,994.2293962902814,text_07,222,1,1,1,Reading_Baseline_main_no_click,None,man,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1201.3067290782928,256.1114411354065,None,None,None,1129.3930964994706,text_07,223,1,1,1,Reading_Baseline_main_no_click,None,jedoch,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1202.4402658939362,257.2449779510498,None,None,None,1129.3930964994706,text_07,224,1,1,1,Reading_Baseline_main_no_click,None,extrem,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1203.5722579956055,258.3769700527191,None,None,None,1050.3274004183786,text_07,225,1,1,1,Reading_Baseline_main_no_click,None,viel,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1204.6253409385681,259.43005299568176,None,None,None,1129.3930964994706,text_07,226,1,1,1,Reading_Baseline_main_no_click,None,Wasser,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1205.7581059932709,260.5628180503845,None,None,None,994.2293962902814,text_07,227,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1206.757938861847,261.56265091896057,None,None,None,1159.452479065786,text_07,228,1,1,1,Reading_Baseline_main_no_click,None,riesige,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1207.9296610355377,262.73437309265137,None,None,None,1185.491100627568,text_07,229,1,1,1,Reading_Baseline_main_no_click,None,Flächen.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1209.1292209625244,263.93393301963806,None,None,None,975.0,text_07,230,1,1,1,Reading_Baseline_main_no_click,None,Um,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1210.1148920059204,264.91960406303406,None,None,None,994.2293962902814,text_07,231,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1211.1153230667114,265.9200351238251,None,None,None,1129.3930964994706,text_07,232,1,1,1,Reading_Baseline_main_no_click,None,Felder,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1212.2476589679718,267.05237102508545,None,None,None,994.2293962902814,text_07,233,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1213.2470889091492,268.0518009662628,None,None,None,994.2293962902814,text_07,234,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1214.2469918727875,269.0517039299011,None,None,None,1247.5895781956824,text_07,235,1,1,1,Reading_Baseline_main_no_click,None,künstlichen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1215.5000898838043,270.30480194091797,None,None,None,1093.8403929246497,text_07,236,1,1,1,Reading_Baseline_main_no_click,None,"Seen,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1216.606603860855,271.41131591796875,None,None,None,1129.3930964994706,text_07,237,1,1,1,Reading_Baseline_main_no_click,None,Flüsse,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1217.7390940189362,272.5438060760498,None,None,None,994.2293962902814,text_07,238,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1218.73921084404,273.54392290115356,None,None,None,1129.3930964994706,text_07,239,1,1,1,Reading_Baseline_main_no_click,None,Kanäle,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1219.8722879886627,274.67700004577637,None,None,None,1229.004093133839,text_07,240,1,1,1,Reading_Baseline_main_no_click,None,"anzulegen,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1221.11199092865,275.91670298576355,None,None,None,1159.452479065786,text_07,241,1,1,1,Reading_Baseline_main_no_click,None,mussten,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1222.2846050262451,277.08931708335876,None,None,None,1093.8403929246497,text_07,242,1,1,1,Reading_Baseline_main_no_click,None,große,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1223.391124010086,278.1958360671997,None,None,None,1247.5895781956824,text_07,243,1,1,1,Reading_Baseline_main_no_click,None,Waldflächen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1224.6432809829712,279.44799304008484,None,None,None,1159.452479065786,text_07,244,1,1,1,Reading_Baseline_main_no_click,None,gerodet,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1225.8161070346832,280.6208190917969,None,None,None,1159.452479065786,text_07,245,1,1,1,Reading_Baseline_main_no_click,None,werden.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1226.9891250133514,281.7938370704651,None,None,None,994.2293962902814,text_07,246,1,1,1,Reading_Baseline_main_no_click,None,Mit,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1227.9885399341583,282.793251991272,None,None,None,994.2293962902814,text_07,247,1,1,1,Reading_Baseline_main_no_click,None,der,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1228.9890449047089,283.7937569618225,None,None,None,1050.3274004183786,text_07,248,1,1,1,Reading_Baseline_main_no_click,None,Zeit,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1230.0546028614044,284.85931491851807,None,None,None,1129.3930964994706,text_07,249,1,1,1,Reading_Baseline_main_no_click,None,führte,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1231.1873729228973,285.992084980011,None,None,None,994.2293962902814,text_07,250,1,1,1,Reading_Baseline_main_no_click,None,das,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1232.1873359680176,286.9920480251312,None,None,None,1294.6161792749754,text_07,251,1,1,1,Reading_Baseline_main_no_click,None,wahrscheinlich,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1233.4934618473053,288.29817390441895,None,None,None,975.0,text_07,252,1,1,1,Reading_Baseline_main_no_click,None,zu,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1234.4798049926758,289.28451704978943,None,None,None,1185.491100627568,text_07,253,1,1,1,Reading_Baseline_main_no_click,None,riesigen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
